shot_id,loc_x,loc_y,minutes_remaining,seconds_remaining,period,playoffs,shot_distance,seconds_left_in_period,game_year,game_month,game_dayofweek,action_type,combined_shot_type,season,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away
8869,28,268,9,34,4,0,26,574,2006,2,2,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,ATL,home
8873,0,0,4,21,4,0,0,261,2006,2,2,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,ATL,home
8880,-105,179,4,15,1,0,20,255,2006,2,1,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,POR,home
8884,131,-18,0,5,2,0,13,5,2006,2,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,home
8888,141,100,10,52,4,0,17,652,2006,2,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,home
8889,-143,-28,8,9,4,0,14,489,2006,2,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,POR,home
8891,0,0,6,40,4,0,0,400,2006,2,1,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,home
8893,167,66,4,30,4,0,17,270,2006,2,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,home
8897,-126,148,9,49,1,0,19,589,2006,2,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,SAC,home
8905,192,31,9,49,2,0,19,589,2006,2,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SAC,home
8910,0,0,1,9,2,0,0,69,2006,2,3,Running Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
8918,0,0,8,15,4,0,0,495,2006,2,3,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
8939,144,215,0,41,2,0,25,41,2006,2,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,LAC,away
8940,-149,43,8,43,3,0,15,523,2006,2,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,LAC,away
8941,227,72,3,59,3,0,23,239,2006,2,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,LAC,away
8944,-168,199,7,31,4,0,26,451,2006,2,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,LAC,away
8949,138,5,3,7,4,0,13,187,2006,2,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,LAC,away
8950,177,183,2,55,4,0,25,175,2006,2,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,LAC,away
8958,-103,99,3,46,1,0,14,226,2006,2,6,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,BOS,home
8967,0,0,8,16,3,0,0,496,2006,2,6,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,home
8975,-84,194,0,0,4,0,21,0,2006,2,6,Turnaround Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,BOS,home
8979,154,68,5,23,2,0,16,323,2006,2,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,ORL,home
8980,-141,212,0,29,2,0,25,29,2006,2,1,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,ORL,home
8991,195,202,3,16,4,0,28,196,2006,2,1,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ORL,home
8995,187,229,0,14,4,0,29,14,2006,2,1,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,ORL,home
8996,218,122,1,13,1,0,24,73,2006,3,2,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,away
8998,0,0,0,1,1,0,0,1,2006,3,2,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,away
9000,146,109,6,59,2,0,18,419,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,away
9001,11,33,6,23,2,0,3,383,2006,3,2,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,away
9002,212,0,6,19,2,0,21,379,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,POR,away
9024,125,151,4,47,1,0,19,287,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,away
9026,-238,-14,4,8,1,0,23,248,2006,3,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,GSW,away
9027,-130,74,2,41,1,0,14,161,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,GSW,away
9034,-62,187,7,12,2,0,19,432,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,GSW,away
9038,156,209,9,7,3,0,26,547,2006,3,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,away
9050,8,176,2,50,4,0,17,170,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,GSW,away
9052,103,76,8,55,1,0,12,535,2006,3,5,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,DET,home
9054,-20,202,5,32,1,0,20,332,2006,3,5,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,DET,home
9078,0,0,5,30,1,0,0,330,2006,3,0,Driving Finger Roll Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,home
9097,-99,-18,6,5,3,0,10,365,2006,3,0,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SAS,home
9109,-200,138,0,10,4,0,24,10,2006,3,0,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SAS,home
9112,-75,132,10,37,1,0,15,637,2006,3,2,Turnaround Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,NOP,away
9115,-148,206,5,47,1,0,25,347,2006,3,2,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,NOP,away
9125,0,0,10,6,3,0,0,606,2006,3,2,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOP,away
9132,117,71,10,59,4,0,13,659,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,NOP,away
9136,56,77,5,54,4,0,9,354,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,NOP,away
9139,-207,100,3,31,4,0,22,211,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,NOP,away
9140,56,232,2,19,4,0,23,139,2006,3,2,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,NOP,away
9142,189,20,0,59,4,0,19,59,2006,3,2,Turnaround Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,NOP,away
9143,-97,56,6,3,1,0,11,363,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SAS,away
9147,44,31,0,2,1,0,5,2,2006,3,4,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,away
9159,148,77,7,21,3,0,16,441,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SAS,away
9165,-2,15,7,18,4,0,1,438,2006,3,4,Reverse Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,away
9172,-148,135,6,21,1,0,20,381,2006,3,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,SEA,home
9177,189,174,11,28,2,0,25,688,2006,3,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SEA,home
9179,-159,220,10,18,2,0,27,618,2006,3,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,SEA,home
9185,-182,132,3,8,2,0,22,188,2006,3,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,SEA,home
9196,0,0,3,47,4,0,0,227,2006,3,6,Reverse Dunk Shot,Dunk,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,home
9201,113,164,10,12,1,0,19,612,2006,3,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SAC,away
9209,131,224,3,46,2,0,25,226,2006,3,1,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,SAC,away
9210,110,3,2,49,2,0,11,169,2006,3,1,Fadeaway Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAC,away
9212,-66,46,0,0,2,0,8,0,2006,3,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,SAC,away
9214,213,25,9,25,3,0,21,565,2006,3,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,SAC,away
9240,0,0,9,53,3,0,0,593,2006,3,2,Driving Dunk Shot,Dunk,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIN,home
9241,-66,102,9,8,3,0,12,548,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,MIN,home
9244,87,155,1,25,3,0,17,85,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,MIN,home
9249,115,245,5,4,4,0,27,304,2006,3,2,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,MIN,home
9250,-97,199,3,46,4,0,22,226,2006,3,2,Turnaround Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,MIN,home
9255,125,130,4,19,1,0,18,259,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,NJN,away
9258,-154,51,2,29,1,0,16,149,2006,3,4,Turnaround Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,NJN,away
9263,-143,219,1,9,2,0,26,69,2006,3,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,NJN,away
9266,121,230,7,36,3,0,25,456,2006,3,4,Turnaround Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,NJN,away
9269,158,0,0,26,3,0,15,26,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,NJN,away
9272,151,132,9,20,4,0,20,560,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,NJN,away
9276,0,0,1,21,4,0,0,81,2006,3,4,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NJN,away
9290,176,95,0,43,2,0,20,43,2006,3,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,CLE,away
9299,92,225,1,16,3,0,24,76,2006,3,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,CLE,away
9303,-176,-28,8,50,4,0,17,530,2006,3,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,CLE,away
9310,-227,209,0,0,4,0,30,0,2006,3,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,CLE,away
9311,-154,100,11,1,1,0,18,661,2006,3,0,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,BOS,away
9314,-148,72,9,15,1,0,16,555,2006,3,0,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,BOS,away
9315,8,0,8,17,1,0,0,497,2006,3,0,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
9325,-21,15,5,14,2,0,2,314,2006,3,0,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
9328,-159,69,1,40,2,0,17,100,2006,3,0,Turnaround Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,BOS,away
9329,20,5,1,11,2,0,2,71,2006,3,0,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
9332,1,-5,9,35,3,0,0,575,2006,3,0,Driving Dunk Shot,Dunk,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
9337,-5,7,6,15,3,0,0,375,2006,3,0,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,BOS,away
9353,26,123,1,20,1,0,12,80,2006,3,2,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,SAC,home
9355,-179,-5,10,46,2,0,17,646,2006,3,2,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,SAC,home
9356,0,0,4,38,2,0,0,278,2006,3,2,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
9362,-23,74,4,40,3,0,7,280,2006,3,2,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAC,home
9364,0,0,4,12,4,0,0,252,2006,3,2,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
9366,0,0,2,28,4,0,0,148,2006,3,2,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAC,home
9387,0,0,7,50,3,0,0,470,2006,3,4,Alley Oop Dunk Shot,Dunk,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,home
9388,0,0,5,12,3,0,0,312,2006,3,4,Slam Dunk Shot,Dunk,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,MIL,home
9396,0,0,10,34,1,0,0,634,2006,3,6,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOP,home
9400,-15,275,2,5,1,0,27,125,2006,3,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,NOP,home
9406,135,133,0,47,2,0,18,47,2006,3,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,NOP,home
9411,-125,125,2,41,3,0,17,161,2006,3,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,NOP,home
9416,-31,164,8,12,1,0,16,492,2006,3,3,Fadeaway Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SAS,home
9417,0,0,5,46,1,0,0,346,2006,3,3,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,home
9423,0,0,11,6,2,0,0,666,2006,3,3,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,home
9425,0,0,9,33,2,0,0,573,2006,3,3,Tip Shot,Tip Shot,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,home
9426,0,215,6,47,2,0,21,407,2006,3,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,SAS,home
9427,133,10,5,49,2,0,13,349,2006,3,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,SAS,home
9429,0,0,0,49,2,0,0,49,2006,3,3,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SAS,home
9430,46,63,11,16,3,0,7,676,2006,3,3,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,SAS,home
9434,0,84,6,3,3,0,8,363,2006,3,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,SAS,home
9442,100,153,9,38,1,0,18,578,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SEA,away
9458,-97,89,4,4,2,0,13,244,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,SEA,away
9476,141,155,2,53,4,0,20,173,2006,3,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,SEA,away
9481,136,120,8,34,1,0,18,514,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,HOU,home
9483,148,148,6,54,1,0,20,414,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,HOU,home
9484,105,174,3,4,1,0,20,184,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,HOU,home
9487,0,0,0,6,1,0,0,6,2006,4,6,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,HOU,home
9488,187,13,5,36,2,0,18,336,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,HOU,home
9490,130,245,3,9,2,0,27,189,2006,4,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,HOU,home
9502,0,0,3,30,3,0,0,210,2006,4,6,Alley Oop Dunk Shot,Dunk,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,HOU,home
9505,67,248,0,15,3,0,25,15,2006,4,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,HOU,home
9509,0,0,5,10,4,0,0,310,2006,4,6,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,HOU,home
9515,-67,184,4,37,1,0,19,277,2006,4,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,DEN,away
9516,174,132,4,2,1,0,21,242,2006,4,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DEN,away
9532,-15,132,0,2,3,0,13,2,2006,4,3,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DEN,away
9539,-31,104,3,32,5,0,10,212,2006,4,3,Running Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,DEN,away
9542,0,0,0,14,5,0,0,14,2006,4,3,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DEN,away
9549,-171,184,3,7,1,0,25,187,2006,4,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,PHX,away
9550,-110,92,1,47,1,0,14,107,2006,4,4,Turnaround Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,PHX,away
9553,-99,0,0,40,1,0,9,40,2006,4,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,PHX,away
9554,77,89,0,0,1,0,11,0,2006,4,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,PHX,away
9561,-33,104,1,17,2,0,10,77,2006,4,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,PHX,away
9566,-51,164,6,16,3,0,17,376,2006,4,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,PHX,away
9571,159,155,5,12,4,0,22,312,2006,4,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,away
9577,182,12,6,31,1,0,18,391,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,LAC,home
9584,207,51,6,52,2,0,21,412,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,LAC,home
9592,-204,23,6,49,3,0,20,409,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,LAC,home
9596,0,0,10,7,4,0,0,607,2006,4,6,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,LAC,home
9602,156,207,0,23,4,0,25,23,2006,4,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,LAC,home
9603,-148,225,11,19,1,0,26,679,2006,4,1,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,GSW,home
9604,0,0,8,46,1,0,0,526,2006,4,1,Reverse Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,home
9608,0,0,6,17,1,0,0,377,2006,4,1,Reverse Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,GSW,home
9609,115,164,5,39,1,0,20,339,2006,4,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,home
9613,163,143,9,44,2,0,21,584,2006,4,1,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,GSW,home
9623,128,235,6,32,3,0,26,392,2006,4,1,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,GSW,home
9630,0,0,8,59,2,0,0,539,2006,4,4,Slam Dunk Shot,Dunk,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,home
9633,85,168,4,46,2,0,18,286,2006,4,4,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,POR,home
9648,182,174,10,17,4,0,25,617,2006,4,4,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,home
9665,0,0,6,59,2,0,0,419,2006,4,6,Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,PHX,home
9668,141,212,2,58,2,0,25,178,2006,4,6,Jump Shot,Jump Shot,2005-06,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,PHX,home
9678,123,125,9,23,4,0,17,563,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,PHX,home
9679,-138,99,8,10,4,0,16,490,2006,4,6,Jump Shot,Jump Shot,2005-06,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,PHX,home
9693,0,0,3,37,2,0,0,217,2006,4,2,Driving Layup Shot,Layup,2005-06,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,NOP,home
9718,0,0,2,39,3,0,0,159,2006,11,4,Driving Layup Shot,Layup,2006-07,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,home
9720,0,0,5,41,4,0,0,341,2006,11,4,Driving Layup Shot,Layup,2006-07,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,SEA,home
9744,154,30,3,41,2,0,15,221,2006,11,2,Jump Shot,Jump Shot,2006-07,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,POR,away
9745,223,91,0,33,2,0,24,33,2006,11,2,Jump Shot,Jump Shot,2006-07,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,POR,away
9746,0,0,0,0,2,0,0,0,2006,11,2,Driving Layup Shot,Layup,2006-07,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,POR,away
9753,-223,95,2,24,3,0,24,144,2006,11,2,Jump Shot,Jump Shot,2006-07,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,POR,away
9758,0,0,2,8,1,0,0,128,2006,11,4,Layup Shot,Layup,2006-07,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,DET,home
9759,169,10,5,25,2,0,16,325,2006,11,4,Jump Shot,Jump Shot,2006-07,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,DET,home
9763,71,194,7,31,4,0,20,451,2006,11,4,Jump Shot,Jump Shot,2006-07,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,DET,home
9766,-44,253,3,28,4,0,25,208,2006,11,4,Jump Shot,Jump Shot,2006-07,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,DET,home
9767,-200,138,3,5,4,0,24,185,2006,11,4,Jump Shot,Jump Shot,2006-07,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,DET,home
9777,43,95,0,0,2,0,10,0,2006,11,6,Running Jump Shot,Jump Shot,2006-07,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,MEM,home
9781,-6,209,1,31,3,0,20,91,2006,11,6,Jump Shot,Jump Shot,2006-07,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,MEM,home
9789,-232,71,0,9,1,0,24,9,2006,11,4,Jump Shot,Jump Shot,2006-07,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,TOR,home
